,Hour_of_day,Day_date,Pickup_time,NumofPickups,min,X.1,Date,Time..EST.,Temp.,Visibility,Precip,Conditions,Day_of_week,Month,Week,X,Date_1,one_week_lag_pickups,isholiday,hour_min
6822,3,5/23/2015,5/23/2015 3:30,5090,30,3411,5/23/2015,3:51:00,12.2,16.1,0,Clear,7,5,21,NA,5/23/2015 3:51,6372,0,30-Mar
6823,4,5/23/2015,5/23/2015 4:00,4574,0,3412,5/23/2015,4:51:00,11.7,16.1,0,Clear,7,5,21,NA,5/23/2015 4:51,5413,0,Apr-00
6824,4,5/23/2015,5/23/2015 4:30,2981,30,3412,5/23/2015,4:51:00,11.7,16.1,0,Clear,7,5,21,NA,5/23/2015 4:51,3395,0,30-Apr
6825,5,5/23/2015,5/23/2015 5:00,2367,0,3413,5/23/2015,5:51:00,10.6,16.1,0,Clear,7,5,21,NA,5/23/2015 5:51,2627,0,May-00
6826,5,5/23/2015,5/23/2015 5:30,2199,30,3413,5/23/2015,5:51:00,10.6,16.1,0,Clear,7,5,21,NA,5/23/2015 5:51,2783,0,30-May
6827,6,5/23/2015,5/23/2015 6:00,2398,0,3414,5/23/2015,6:51:00,11.1,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 6:51,2941,0,Jun-00
6828,6,5/23/2015,5/23/2015 6:30,2751,30,3414,5/23/2015,6:51:00,11.1,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 6:51,3500,0,30-Jun
6829,7,5/23/2015,5/23/2015 7:00,2998,0,3415,5/23/2015,7:51:00,11.7,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 7:51,3287,0,Jul-00
6830,7,5/23/2015,5/23/2015 7:30,3943,30,3415,5/23/2015,7:51:00,11.7,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 7:51,4632,0,30-Jul
6831,8,5/23/2015,5/23/2015 8:00,4070,0,3416,5/23/2015,8:51:00,12.8,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 8:51,6131,0,Aug-00
6832,8,5/23/2015,5/23/2015 8:30,5310,30,3416,5/23/2015,8:51:00,12.8,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 8:51,8341,0,30-Aug
6833,9,5/23/2015,5/23/2015 9:00,5971,0,3417,5/23/2015,9:51:00,13.3,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 9:51,8305,0,Sep-00
6834,9,5/23/2015,5/23/2015 9:30,7082,30,3417,5/23/2015,9:51:00,13.3,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 9:51,9796,0,30-Sep
6835,10,5/23/2015,5/23/2015 10:00,7409,0,3418,5/23/2015,10:51:00,15,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 10:51,10111,0,Oct-00
6836,10,5/23/2015,5/23/2015 10:30,8305,30,3418,5/23/2015,10:51:00,15,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 10:51,11081,0,30-Oct
6837,11,5/23/2015,5/23/2015 11:00,8439,0,3419,5/23/2015,11:51:00,15.6,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 11:51,11210,0,Nov-00
6838,11,5/23/2015,5/23/2015 11:30,8794,30,3419,5/23/2015,11:51:00,15.6,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 11:51,11745,0,30-Nov
6839,12,5/23/2015,5/23/2015 12:00,8932,0,3420,5/23/2015,12:51:00,17.2,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 12:51,11698,0,Dec-00
6840,12,5/23/2015,5/23/2015 12:30,9239,30,3420,5/23/2015,12:51:00,17.2,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 12:51,11975,0,30-Dec
6841,13,5/23/2015,5/23/2015 13:00,9575,0,3421,5/23/2015,13:51:00,18.3,16.1,0,Clear,7,5,21,NA,5/23/2015 13:51,12268,0,13-0
6842,13,5/23/2015,5/23/2015 13:30,9531,30,3421,5/23/2015,13:51:00,18.3,16.1,0,Clear,7,5,21,NA,5/23/2015 13:51,11447,0,13-30
6843,14,5/23/2015,5/23/2015 14:00,9023,0,3422,5/23/2015,14:51:00,18.3,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 14:51,11129,0,14-0
6844,14,5/23/2015,5/23/2015 14:30,9032,30,3422,5/23/2015,14:51:00,18.3,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 14:51,11296,0,14-30
6845,15,5/23/2015,5/23/2015 15:00,9157,0,3423,5/23/2015,15:51:00,18.9,16.1,0,Clear,7,5,21,NA,5/23/2015 15:51,11064,0,15-0
6846,15,5/23/2015,5/23/2015 15:30,9161,30,3423,5/23/2015,15:51:00,18.9,16.1,0,Clear,7,5,21,NA,5/23/2015 15:51,10890,0,15-30
6847,16,5/23/2015,5/23/2015 16:00,8948,0,3424,5/23/2015,16:51:00,17.8,16.1,0,Clear,7,5,21,NA,5/23/2015 16:51,10176,0,16-0
6848,16,5/23/2015,5/23/2015 16:30,8848,30,3424,5/23/2015,16:51:00,17.8,16.1,0,Clear,7,5,21,NA,5/23/2015 16:51,9283,0,16-30
6849,17,5/23/2015,5/23/2015 17:00,9415,0,3425,5/23/2015,17:51:00,15.6,16.1,0,Clear,7,5,21,NA,5/23/2015 17:51,10118,0,17-0
6850,17,5/23/2015,5/23/2015 17:30,10539,30,3425,5/23/2015,17:51:00,15.6,16.1,0,Clear,7,5,21,NA,5/23/2015 17:51,11771,0,17-30
6851,18,5/23/2015,5/23/2015 18:00,10651,0,3426,5/23/2015,18:51:00,14.4,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 18:51,12655,0,18-0
6852,18,5/23/2015,5/23/2015 18:30,10756,30,3426,5/23/2015,18:51:00,14.4,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 18:51,13305,0,18-30
6853,19,5/23/2015,5/23/2015 19:00,11470,0,3427,5/23/2015,19:51:00,13.9,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 19:51,14101,0,19-0
6854,19,5/23/2015,5/23/2015 19:30,10911,30,3427,5/23/2015,19:51:00,13.9,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 19:51,13612,0,19-30
6855,20,5/23/2015,5/23/2015 20:00,9574,0,3428,5/23/2015,20:51:00,13.3,16.1,0,Clear,7,5,21,NA,5/23/2015 20:51,14207,0,20-0
6856,20,5/23/2015,5/23/2015 20:30,9811,30,3428,5/23/2015,20:51:00,13.3,16.1,0,Clear,7,5,21,NA,5/23/2015 20:51,13551,0,20-30
6857,21,5/23/2015,5/23/2015 21:00,9763,0,3429,5/23/2015,21:51:00,13.9,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 21:51,14028,0,21-0
6858,21,5/23/2015,5/23/2015 21:30,10017,30,3429,5/23/2015,21:51:00,13.9,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 21:51,14043,0,21-30
6859,22,5/23/2015,5/23/2015 22:00,10684,0,3430,5/23/2015,22:51:00,13.9,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 22:51,14575,0,22-0
6860,22,5/23/2015,5/23/2015 22:30,10875,30,3430,5/23/2015,22:51:00,13.9,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 22:51,13697,0,22-30
6861,23,5/23/2015,5/23/2015 23:00,10788,0,3431,5/23/2015,23:51:00,13.3,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 23:51,13196,0,23-0
6862,23,5/23/2015,5/23/2015 23:30,10817,30,3431,5/23/2015,23:51:00,13.3,16.1,0,Partly Cloudy,7,5,21,NA,5/23/2015 23:51,12851,0,23-30
6863,0,5/24/2015,5/24/2015 0:00,10550,0,3432,5/24/2015,0:51:00,12.8,16.1,0,Clear,1,5,22,NA,5/24/2015 0:51,12773,0,0-0
6864,0,5/24/2015,5/24/2015 0:30,9753,30,3432,5/24/2015,0:51:00,12.8,16.1,0,Clear,1,5,22,NA,5/24/2015 0:51,11689,0,0-30
6865,1,5/24/2015,5/24/2015 1:00,9018,0,3433,5/24/2015,1:51:00,12.2,16.1,0,Clear,1,5,22,NA,5/24/2015 1:51,10883,0,Jan-00
6866,1,5/24/2015,5/24/2015 1:30,7995,30,3433,5/24/2015,1:51:00,12.2,16.1,0,Clear,1,5,22,NA,5/24/2015 1:51,10370,0,30-Jan
6867,2,5/24/2015,5/24/2015 2:00,7309,0,3434,5/24/2015,2:51:00,12.2,16.1,0,Clear,1,5,22,NA,5/24/2015 2:51,10007,0,Feb-00
6868,2,5/24/2015,5/24/2015 2:30,6285,30,3434,5/24/2015,2:51:00,12.2,16.1,0,Clear,1,5,22,NA,5/24/2015 2:51,8783,0,Feb-30
6869,3,5/24/2015,5/24/2015 3:00,5627,0,3435,5/24/2015,3:51:00,12.8,16.1,0,Clear,1,5,22,NA,5/24/2015 3:51,7571,0,Mar-00
6870,3,5/24/2015,5/24/2015 3:30,5028,30,3435,5/24/2015,3:51:00,12.8,16.1,0,Clear,1,5,22,NA,5/24/2015 3:51,6428,0,30-Mar
6871,4,5/24/2015,5/24/2015 4:00,4643,0,3436,5/24/2015,4:51:00,12.8,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 4:51,5624,0,Apr-00
6872,4,5/24/2015,5/24/2015 4:30,2882,30,3436,5/24/2015,4:51:00,12.8,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 4:51,3362,0,30-Apr
6873,5,5/24/2015,5/24/2015 5:00,1973,0,3437,5/24/2015,5:51:00,12.8,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 5:51,2481,0,May-00
6874,5,5/24/2015,5/24/2015 5:30,1556,30,3437,5/24/2015,5:51:00,12.8,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 5:51,1982,0,30-May
6875,6,5/24/2015,5/24/2015 6:00,1627,0,3438,5/24/2015,6:51:00,13.9,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 6:51,2035,0,Jun-00
6876,6,5/24/2015,5/24/2015 6:30,1897,30,3438,5/24/2015,6:51:00,13.9,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 6:51,2640,0,30-Jun
6877,7,5/24/2015,5/24/2015 7:00,2210,0,3439,5/24/2015,7:51:00,16.1,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 7:51,2779,0,Jul-00
6878,7,5/24/2015,5/24/2015 7:30,2650,30,3439,5/24/2015,7:51:00,16.1,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 7:51,3755,0,30-Jul
6879,8,5/24/2015,5/24/2015 8:00,2822,0,3440,5/24/2015,8:51:00,18.3,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 8:51,4480,0,Aug-00
6880,8,5/24/2015,5/24/2015 8:30,3672,30,3440,5/24/2015,8:51:00,18.3,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 8:51,5801,0,30-Aug
6881,9,5/24/2015,5/24/2015 9:00,4308,0,3441,5/24/2015,9:51:00,20,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 9:51,6773,0,Sep-00
6882,9,5/24/2015,5/24/2015 9:30,5449,30,3441,5/24/2015,9:51:00,20,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 9:51,8440,0,30-Sep
6883,10,5/24/2015,5/24/2015 10:00,6196,0,3442,5/24/2015,10:51:00,21.7,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 10:51,9453,0,Oct-00
6884,10,5/24/2015,5/24/2015 10:30,7467,30,3442,5/24/2015,10:51:00,21.7,16.1,0,Partly Cloudy,1,5,22,NA,5/24/2015 10:51,10757,0,30-Oct
6885,11,5/24/2015,5/24/2015 11:00,7377,0,3443,5/24/2015,11:51:00,22.2,16.1,0,Overcast,1,5,22,NA,5/24/2015 11:51,10870,0,Nov-00
6886,11,5/24/2015,5/24/2015 11:30,8030,30,3443,5/24/2015,11:51:00,22.2,16.1,0,Overcast,1,5,22,NA,5/24/2015 11:51,11340,0,30-Nov
6887,12,5/24/2015,5/24/2015 12:00,7958,0,3444,5/24/2015,12:51:00,21.1,16.1,0,Overcast,1,5,22,NA,5/24/2015 12:51,11738,0,Dec-00
6888,12,5/24/2015,5/24/2015 12:30,8621,30,3444,5/24/2015,12:51:00,21.1,16.1,0,Overcast,1,5,22,NA,5/24/2015 12:51,11839,0,30-Dec
6889,13,5/24/2015,5/24/2015 13:00,8736,0,3445,5/24/2015,13:51:00,21.7,16.1,0,Overcast,1,5,22,NA,5/24/2015 13:51,11688,0,13-0
6890,13,5/24/2015,5/24/2015 13:30,9044,30,3445,5/24/2015,13:51:00,21.7,16.1,0,Overcast,1,5,22,NA,5/24/2015 13:51,11750,0,13-30
6891,14,5/24/2015,5/24/2015 14:00,9531,0,3446,5/24/2015,14:51:00,22.2,16.1,0,Overcast,1,5,22,NA,5/24/2015 14:51,11731,0,14-0
6892,14,5/24/2015,5/24/2015 14:30,9172,30,3446,5/24/2015,14:51:00,22.2,16.1,0,Overcast,1,5,22,NA,5/24/2015 14:51,11445,0,14-30
6893,15,5/24/2015,5/24/2015 15:00,8512,0,3447,5/24/2015,15:51:00,22.2,16.1,0,Overcast,1,5,22,NA,5/24/2015 15:51,11085,0,15-0
6894,15,5/24/2015,5/24/2015 15:30,8638,30,3447,5/24/2015,15:51:00,22.2,16.1,0,Overcast,1,5,22,NA,5/24/2015 15:51,10852,0,15-30
6895,16,5/24/2015,5/24/2015 16:00,8202,0,3448,5/24/2015,16:51:00,21.1,16.1,0,Overcast,1,5,22,NA,5/24/2015 16:51,10045,0,16-0
6896,16,5/24/2015,5/24/2015 16:30,8474,30,3448,5/24/2015,16:51:00,21.1,16.1,0,Overcast,1,5,22,NA,5/24/2015 16:51,9651,0,16-30
6897,17,5/24/2015,5/24/2015 17:00,8888,0,3449,5/24/2015,17:51:00,18.9,16.1,0,Overcast,1,5,22,NA,5/24/2015 17:51,10190,0,17-0
6898,17,5/24/2015,5/24/2015 17:30,9499,30,3449,5/24/2015,17:51:00,18.9,16.1,0,Overcast,1,5,22,NA,5/24/2015 17:51,10888,0,17-30
6899,18,5/24/2015,5/24/2015 18:00,9422,0,3450,5/24/2015,18:51:00,18.9,16.1,0,Overcast,1,5,22,NA,5/24/2015 18:51,11434,0,18-0
6900,18,5/24/2015,5/24/2015 18:30,9730,30,3450,5/24/2015,18:51:00,18.9,16.1,0,Overcast,1,5,22,NA,5/24/2015 18:51,11692,0,18-30
6901,19,5/24/2015,5/24/2015 19:00,9309,0,3451,5/24/2015,19:51:00,17.8,16.1,0,Overcast,1,5,22,NA,5/24/2015 19:51,11119,0,19-0
6902,19,5/24/2015,5/24/2015 19:30,8924,30,3451,5/24/2015,19:51:00,17.8,16.1,0,Overcast,1,5,22,NA,5/24/2015 19:51,10727,0,19-30
6903,20,5/24/2015,5/24/2015 20:00,8337,0,3452,5/24/2015,20:51:00,17.2,16.1,0,Overcast,1,5,22,NA,5/24/2015 20:51,9987,0,20-0
6904,20,5/24/2015,5/24/2015 20:30,8451,30,3452,5/24/2015,20:51:00,17.2,16.1,0,Overcast,1,5,22,NA,5/24/2015 20:51,10366,0,20-30
6905,21,5/24/2015,5/24/2015 21:00,8343,0,3453,5/24/2015,21:51:00,16.7,16.1,0,Overcast,1,5,22,NA,5/24/2015 21:51,10086,0,21-0
6906,21,5/24/2015,5/24/2015 21:30,8334,30,3453,5/24/2015,21:51:00,16.7,16.1,0,Overcast,1,5,22,NA,5/24/2015 21:51,9816,0,21-30
6907,22,5/24/2015,5/24/2015 22:00,8225,0,3454,5/24/2015,22:51:00,16.7,16.1,0,Overcast,1,5,22,NA,5/24/2015 22:51,9478,0,22-0
6908,22,5/24/2015,5/24/2015 22:30,8713,30,3454,5/24/2015,22:51:00,16.7,16.1,0,Overcast,1,5,22,NA,5/24/2015 22:51,9047,0,22-30
6909,23,5/24/2015,5/24/2015 23:00,8755,0,3455,5/24/2015,23:51:00,16.1,16.1,0,Overcast,1,5,22,NA,5/24/2015 23:51,8462,0,23-0
6910,23,5/24/2015,5/24/2015 23:30,8510,30,3455,5/24/2015,23:51:00,16.1,16.1,0,Overcast,1,5,22,NA,5/24/2015 23:51,7006,0,23-30
6911,0,5/25/2015,5/25/2015 0:00,7786,0,3456,5/25/2015,0:51:00,15.6,16.1,0,Overcast,2,5,22,NA,5/25/2015 0:51,5705,1,0-0
6912,0,5/25/2015,5/25/2015 0:30,6742,30,3456,5/25/2015,0:51:00,15.6,16.1,0,Overcast,2,5,22,NA,5/25/2015 0:51,4437,1,0-30
6913,1,5/25/2015,5/25/2015 1:00,5650,0,3457,5/25/2015,1:51:00,14.4,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 1:51,3333,1,Jan-00
6914,1,5/25/2015,5/25/2015 1:30,4856,30,3457,5/25/2015,1:51:00,14.4,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 1:51,2445,1,30-Jan
6915,2,5/25/2015,5/25/2015 2:00,4253,0,3458,5/25/2015,2:51:00,14.4,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 2:51,2162,1,Feb-00
6916,2,5/25/2015,5/25/2015 2:30,3589,30,3458,5/25/2015,2:51:00,14.4,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 2:51,1890,1,Feb-30
6917,3,5/25/2015,5/25/2015 3:00,2890,0,3459,5/25/2015,3:51:00,14.4,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 3:51,1446,1,Mar-00
6918,3,5/25/2015,5/25/2015 3:30,2642,30,3459,5/25/2015,3:51:00,14.4,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 3:51,1224,1,30-Mar
6919,4,5/25/2015,5/25/2015 4:00,2348,0,3460,5/25/2015,4:51:00,14.4,16.1,0,Clear,2,5,22,NA,5/25/2015 4:51,1502,1,Apr-00
6920,4,5/25/2015,5/25/2015 4:30,1746,30,3460,5/25/2015,4:51:00,14.4,16.1,0,Clear,2,5,22,NA,5/25/2015 4:51,1432,1,30-Apr
6921,5,5/25/2015,5/25/2015 5:00,1403,0,3461,5/25/2015,5:51:00,14.4,16.1,0,Overcast,2,5,22,NA,5/25/2015 5:51,1766,1,May-00
6922,5,5/25/2015,5/25/2015 5:30,1461,30,3461,5/25/2015,5:51:00,14.4,16.1,0,Overcast,2,5,22,NA,5/25/2015 5:51,2989,1,30-May
6923,6,5/25/2015,5/25/2015 6:00,1613,0,3462,5/25/2015,6:51:00,16.7,16.1,0,Overcast,2,5,22,NA,5/25/2015 6:51,4421,1,Jun-00
6924,6,5/25/2015,5/25/2015 6:30,1933,30,3462,5/25/2015,6:51:00,16.7,16.1,0,Overcast,2,5,22,NA,5/25/2015 6:51,7044,1,30-Jun
6925,7,5/25/2015,5/25/2015 7:00,1988,0,3463,5/25/2015,7:51:00,17.2,16.1,0,Overcast,2,5,22,NA,5/25/2015 7:51,8729,1,Jul-00
6926,7,5/25/2015,5/25/2015 7:30,2488,30,3463,5/25/2015,7:51:00,17.2,16.1,0,Overcast,2,5,22,NA,5/25/2015 7:51,10166,1,30-Jul
6927,8,5/25/2015,5/25/2015 8:00,2688,0,3464,5/25/2015,8:51:00,19.4,16.1,0,Overcast,2,5,22,NA,5/25/2015 8:51,10566,1,Aug-00
6928,8,5/25/2015,5/25/2015 8:30,3213,30,3464,5/25/2015,8:51:00,19.4,16.1,0,Overcast,2,5,22,NA,5/25/2015 8:51,10530,1,30-Aug
6929,9,5/25/2015,5/25/2015 9:00,3874,0,3465,5/25/2015,9:51:00,20.6,16.1,0,Overcast,2,5,22,NA,5/25/2015 9:51,10280,1,Sep-00
6930,9,5/25/2015,5/25/2015 9:30,4777,30,3465,5/25/2015,9:51:00,20.6,16.1,0,Overcast,2,5,22,NA,5/25/2015 9:51,10469,1,30-Sep
6931,10,5/25/2015,5/25/2015 10:00,5254,0,3466,5/25/2015,10:51:00,22.8,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 10:51,9625,1,Oct-00
6932,10,5/25/2015,5/25/2015 10:30,5929,30,3466,5/25/2015,10:51:00,22.8,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 10:51,9397,1,30-Oct
6933,11,5/25/2015,5/25/2015 11:00,6273,0,3467,5/25/2015,11:51:00,22.8,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 11:51,9327,1,Nov-00
6934,11,5/25/2015,5/25/2015 11:30,7204,30,3467,5/25/2015,11:51:00,22.8,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 11:51,9950,1,30-Nov
6935,12,5/25/2015,5/25/2015 12:00,7568,0,3468,5/25/2015,12:51:00,23.9,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 12:51,10050,1,Dec-00
6936,12,5/25/2015,5/25/2015 12:30,7906,30,3468,5/25/2015,12:51:00,23.9,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 12:51,10201,1,30-Dec
6937,13,5/25/2015,5/25/2015 13:00,8130,0,3469,5/25/2015,13:51:00,23.9,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 13:51,9910,1,13-0
6938,13,5/25/2015,5/25/2015 13:30,8652,30,3469,5/25/2015,13:51:00,23.9,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 13:51,10396,1,13-30
6939,14,5/25/2015,5/25/2015 14:00,8578,0,3470,5/25/2015,14:51:00,25,16.1,0,Overcast,2,5,22,NA,5/25/2015 14:51,10690,1,14-0
6940,14,5/25/2015,5/25/2015 14:30,9014,30,3470,5/25/2015,14:51:00,25,16.1,0,Overcast,2,5,22,NA,5/25/2015 14:51,10904,1,14-30
6941,15,5/25/2015,5/25/2015 15:00,9132,0,3471,5/25/2015,15:51:00,23.9,16.1,0,Overcast,2,5,22,NA,5/25/2015 15:51,10784,1,15-0
6942,15,5/25/2015,5/25/2015 15:30,9017,30,3471,5/25/2015,15:51:00,23.9,16.1,0,Overcast,2,5,22,NA,5/25/2015 15:51,9762,1,15-30
6943,16,5/25/2015,5/25/2015 16:00,9063,0,3472,5/25/2015,16:51:00,22.2,16.1,0,Overcast,2,5,22,NA,5/25/2015 16:51,9123,1,16-0
6944,16,5/25/2015,5/25/2015 16:30,8636,30,3472,5/25/2015,16:51:00,22.2,16.1,0,Overcast,2,5,22,NA,5/25/2015 16:51,8444,1,16-30
6945,17,5/25/2015,5/25/2015 17:00,9289,0,3473,5/25/2015,17:51:00,22.8,16.1,0,Overcast,2,5,22,NA,5/25/2015 17:51,9629,1,17-0
6946,17,5/25/2015,5/25/2015 17:30,9663,30,3473,5/25/2015,17:51:00,22.8,16.1,0,Overcast,2,5,22,NA,5/25/2015 17:51,11263,1,17-30
6947,18,5/25/2015,5/25/2015 18:00,9993,0,3474,5/25/2015,18:51:00,21.7,16.1,0,Overcast,2,5,22,NA,5/25/2015 18:51,12397,1,18-0
6948,18,5/25/2015,5/25/2015 18:30,9871,30,3474,5/25/2015,18:51:00,21.7,16.1,0,Overcast,2,5,22,NA,5/25/2015 18:51,12945,1,18-30
6949,19,5/25/2015,5/25/2015 19:00,9935,0,3475,5/25/2015,19:51:00,20,16.1,0,Overcast,2,5,22,NA,5/25/2015 19:51,13165,1,19-0
6950,19,5/25/2015,5/25/2015 19:30,9451,30,3475,5/25/2015,19:51:00,20,16.1,0,Overcast,2,5,22,NA,5/25/2015 19:51,13060,1,19-30
6951,20,5/25/2015,5/25/2015 20:00,8663,0,3476,5/25/2015,20:51:00,18.9,16.1,0,Overcast,2,5,22,NA,5/25/2015 20:51,12420,1,20-0
6952,20,5/25/2015,5/25/2015 20:30,9297,30,3476,5/25/2015,20:51:00,18.9,16.1,0,Overcast,2,5,22,NA,5/25/2015 20:51,12184,1,20-30
6953,21,5/25/2015,5/25/2015 21:00,9134,0,3477,5/25/2015,21:51:00,18.3,16.1,0,Overcast,2,5,22,NA,5/25/2015 21:51,12676,1,21-0
6954,21,5/25/2015,5/25/2015 21:30,9062,30,3477,5/25/2015,21:51:00,18.3,16.1,0,Overcast,2,5,22,NA,5/25/2015 21:51,12376,1,21-30
6955,22,5/25/2015,5/25/2015 22:00,8540,0,3478,5/25/2015,22:51:00,18.3,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 22:51,11919,1,22-0
6956,22,5/25/2015,5/25/2015 22:30,7885,30,3478,5/25/2015,22:51:00,18.3,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 22:51,11085,1,22-30
6957,23,5/25/2015,5/25/2015 23:00,6670,0,3479,5/25/2015,23:51:00,17.8,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 23:51,9852,1,23-0
6958,23,5/25/2015,5/25/2015 23:30,5957,30,3479,5/25/2015,23:51:00,17.8,16.1,0,Partly Cloudy,2,5,22,NA,5/25/2015 23:51,7571,1,23-30
6959,0,5/26/2015,5/26/2015 0:00,4712,0,3480,5/26/2015,0:51:00,18.9,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 0:51,6595,0,0-0
6960,0,5/26/2015,5/26/2015 0:30,3554,30,3480,5/26/2015,0:51:00,18.9,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 0:51,5399,0,0-30
6961,1,5/26/2015,5/26/2015 1:00,2618,0,3481,5/26/2015,1:51:00,17.8,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 1:51,4256,0,Jan-00
6962,1,5/26/2015,5/26/2015 1:30,1879,30,3481,5/26/2015,1:51:00,17.8,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 1:51,3125,0,30-Jan
6963,2,5/26/2015,5/26/2015 2:00,1683,0,3482,5/26/2015,2:51:00,16.7,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 2:51,2731,0,Feb-00
6964,2,5/26/2015,5/26/2015 2:30,1257,30,3482,5/26/2015,2:51:00,16.7,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 2:51,1950,0,Feb-30
6965,3,5/26/2015,5/26/2015 3:00,991,0,3483,5/26/2015,3:51:00,15.6,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 3:51,1425,0,Mar-00
6966,3,5/26/2015,5/26/2015 3:30,915,30,3483,5/26/2015,3:51:00,15.6,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 3:51,1275,0,30-Mar
6967,4,5/26/2015,5/26/2015 4:00,1065,0,3484,5/26/2015,4:51:00,15.6,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 4:51,1389,0,Apr-00
6968,4,5/26/2015,5/26/2015 4:30,1250,30,3484,5/26/2015,4:51:00,15.6,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 4:51,1277,0,30-Apr
6969,5,5/26/2015,5/26/2015 5:00,1504,0,3485,5/26/2015,5:51:00,16.1,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 5:51,1506,0,May-00
6970,5,5/26/2015,5/26/2015 5:30,2890,30,3485,5/26/2015,5:51:00,16.1,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 5:51,2820,0,30-May
6971,6,5/26/2015,5/26/2015 6:00,4336,0,3486,5/26/2015,6:51:00,18.3,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 6:51,4357,0,Jun-00
6972,6,5/26/2015,5/26/2015 6:30,7121,30,3486,5/26/2015,6:51:00,18.3,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 6:51,7710,0,30-Jun
6973,7,5/26/2015,5/26/2015 7:00,8592,0,3487,5/26/2015,7:51:00,19.4,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 7:51,9426,0,Jul-00
6974,7,5/26/2015,5/26/2015 7:30,10483,30,3487,5/26/2015,7:51:00,19.4,16.1,0,Partly Cloudy,3,5,22,NA,5/26/2015 7:51,11868,0,30-Jul
